velocidade mínima	angulação limite	tamanho do histórico	tamanho do segmento	taxa acerto
0,1	10	1	30	69,1057
0,1	10	1	40	71,5464
0,1	10	1	50	71,8137
0,1	10	1	60	73,2194
0,1	10	1	70	78,135
0,1	10	1	80	74,1007
0,1	10	1	90	78,4314
0,1	10	1	100	74,4589
0,1	10	1	110	71,4953
0,1	10	1	120	72,2222
0,1	10	1	130	80,5405
0,1	10	1	140	71,2644
0,1	10	1	150	81,2121
0,1	10	1	160	77,4194
0,1	10	1	170	73,9726
0,1	10	1	180	75,7143
0,1	20	1	30	68,9431
0,1	20	1	40	70,7216
0,1	20	1	50	71,3235
0,1	20	1	60	74,6439
0,1	20	1	70	77,1704
0,1	20	1	80	75,1799
0,1	20	1	90	76,0784
0,1	20	1	100	75,3247
0,1	20	1	110	72,8972
0,1	20	1	120	74,7475
0,1	20	1	130	77,8378
0,1	20	1	140	79,3103
0,1	20	1	150	78,1818
0,1	20	1	160	77,4194
0,1	20	1	170	73,2877
0,1	20	1	180	77,8571
0,1	30	1	30	69,1057
0,1	30	1	40	70,7216
0,1	30	1	50	72,7941
0,1	30	1	60	73,5043
0,1	30	1	70	76,8489
0,1	30	1	80	74,1007
0,1	30	1	90	74,902
0,1	30	1	100	78,7879
0,1	30	1	110	75,2336
0,1	30	1	120	75,7576
0,1	30	1	130	80,5405
0,1	30	1	140	74,1379
0,1	30	1	150	76,9697
0,1	30	1	160	80,6452
0,1	30	1	170	78,7671
0,1	30	1	180	80,7143
0,1	40	1	30	70,2439
0,1	40	1	40	69,0722
0,1	40	1	50	69,1176
0,1	40	1	60	74,0741
0,1	40	1	70	77,1704
0,1	40	1	80	75,5396
0,1	40	1	90	75,2941
0,1	40	1	100	77,9221
0,1	40	1	110	77,1028
0,1	40	1	120	76,2626
0,1	40	1	130	77,8378
0,1	40	1	140	74,7126
0,1	40	1	150	76,3636
0,1	40	1	160	76,7742
0,1	40	1	170	74,6575
0,1	40	1	180	82,1429
0,1	50	1	30	69,2683
0,1	50	1	40	69,6907
0,1	50	1	50	70,8333
0,1	50	1	60	75,4986
0,1	50	1	70	74,9196
0,1	50	1	80	76,9784
0,1	50	1	90	76,0784
0,1	50	1	100	74,8918
0,1	50	1	110	74,7664
0,1	50	1	120	78,2828
0,1	50	1	130	77,8378
0,1	50	1	140	71,8391
0,1	50	1	150	81,8182
0,1	50	1	160	76,7742
0,1	50	1	170	78,7671
0,1	50	1	180	76,4286
0,1	10	2	30	68,1301
0,1	10	2	40	72,1649
0,1	10	2	50	71,5686
0,1	10	2	60	72,9345
0,1	10	2	70	78,7781
0,1	10	2	80	74,8201
0,1	10	2	90	79,2157
0,1	10	2	100	76,1905
0,1	10	2	110	72,4299
0,1	10	2	120	74,2424
0,1	10	2	130	70,8108
0,1	10	2	140	73,5632
0,1	10	2	150	80,6061
0,1	10	2	160	74,8387
0,1	10	2	170	72,6027
0,1	10	2	180	75
0,1	20	2	30	67,4797
0,1	20	2	40	71,7526
0,1	20	2	50	72,3039
0,1	20	2	60	73,2194
0,1	20	2	70	77,492
0,1	20	2	80	73,741
0,1	20	2	90	72,1569
0,1	20	2	100	77,9221
0,1	20	2	110	71,4953
0,1	20	2	120	72,2222
0,1	20	2	130	77,8378
0,1	20	2	140	74,1379
0,1	20	2	150	76,9697
0,1	20	2	160	80
0,1	20	2	170	76,7123
0,1	20	2	180	77,8571
0,1	30	2	30	68,7805
0,1	30	2	40	69,4845
0,1	30	2	50	72,7941
0,1	30	2	60	74,0741
0,1	30	2	70	75,5627
0,1	30	2	80	76,9784
0,1	30	2	90	76,8627
0,1	30	2	100	79,2208
0,1	30	2	110	74,2991
0,1	30	2	120	73,7374
0,1	30	2	130	80
0,1	30	2	140	71,2644
0,1	30	2	150	78,1818
0,1	30	2	160	78,7097
0,1	30	2	170	78,0822
0,1	30	2	180	79,2857
0,1	40	2	30	69,7561
0,1	40	2	40	70,1031
0,1	40	2	50	72,3039
0,1	40	2	60	74,0741
0,1	40	2	70	77,8135
0,1	40	2	80	73,741
0,1	40	2	90	76,8627
0,1	40	2	100	77,0563
0,1	40	2	110	75,7009
0,1	40	2	120	72,7273
0,1	40	2	130	78,3784
0,1	40	2	140	75,2874
0,1	40	2	150	81,2121
0,1	40	2	160	80
0,1	40	2	170	76,7123
0,1	40	2	180	77,8571
0,1	50	2	30	70,4065
0,1	50	2	40	71,5464
0,1	50	2	50	71,5686
0,1	50	2	60	74,0741
0,1	50	2	70	77,1704
0,1	50	2	80	75,5396
0,1	50	2	90	77,2549
0,1	50	2	100	77,9221
0,1	50	2	110	75,2336
0,1	50	2	120	77,7778
0,1	50	2	130	77,2973
0,1	50	2	140	71,8391
0,1	50	2	150	80
0,1	50	2	160	78,0645
0,1	50	2	170	79,4521
0,1	50	2	180	79,2857
0,1	10	3	30	69,1057
0,1	10	3	40	69,8969
0,1	10	3	50	72,3039
0,1	10	3	60	72,6496
0,1	10	3	70	80,7074
0,1	10	3	80	74,8201
0,1	10	3	90	77,6471
0,1	10	3	100	75,7576
0,1	10	3	110	74,2991
0,1	10	3	120	75,7576
0,1	10	3	130	74,5946
0,1	10	3	140	70,1149
0,1	10	3	150	79,3939
0,1	10	3	160	76,129
0,1	10	3	170	76,7123
0,1	10	3	180	72,8571
0,1	20	3	30	67,9675
0,1	20	3	40	69,8969
0,1	20	3	50	72,0588
0,1	20	3	60	72,9345
0,1	20	3	70	79,0997
0,1	20	3	80	74,1007
0,1	20	3	90	74,1176
0,1	20	3	100	76,6234
0,1	20	3	110	71,028
0,1	20	3	120	73,7374
0,1	20	3	130	78,9189
0,1	20	3	140	78,1609
0,1	20	3	150	80,6061
0,1	20	3	160	80
0,1	20	3	170	79,4521
0,1	20	3	180	77,1429
0,1	30	3	30	70,5691
0,1	30	3	40	70,1031
0,1	30	3	50	74,0196
0,1	30	3	60	74,6439
0,1	30	3	70	77,1704
0,1	30	3	80	75,8993
0,1	30	3	90	72,549
0,1	30	3	100	78,355
0,1	30	3	110	76,1682
0,1	30	3	120	75,7576
0,1	30	3	130	77,2973
0,1	30	3	140	75,2874
0,1	30	3	150	81,2121
0,1	30	3	160	77,4194
0,1	30	3	170	79,4521
0,1	30	3	180	81,4286
0,1	40	3	30	69,1057
0,1	40	3	40	70,5155
0,1	40	3	50	71,0784
0,1	40	3	60	74,359
0,1	40	3	70	78,135
0,1	40	3	80	75,5396
0,1	40	3	90	73,3333
0,1	40	3	100	77,9221
0,1	40	3	110	74,7664
0,1	40	3	120	72,7273
0,1	40	3	130	79,4595
0,1	40	3	140	72,4138
0,1	40	3	150	82,4242
0,1	40	3	160	80,6452
0,1	40	3	170	77,3973
0,1	40	3	180	79,2857
0,1	50	3	30	69,4309
0,1	50	3	40	70,1031
0,1	50	3	50	71,5686
0,1	50	3	60	75,2137
0,1	50	3	70	76,5273
0,1	50	3	80	77,6978
0,1	50	3	90	75,2941
0,1	50	3	100	76,1905
0,1	50	3	110	74,7664
0,1	50	3	120	75,2525
0,1	50	3	130	77,2973
0,1	50	3	140	70,6897
0,1	50	3	150	80,6061
0,1	50	3	160	80
0,1	50	3	170	80,8219
0,1	50	3	180	76,4286
0,1	10	4	30	68,4553
0,1	10	4	40	72,3711
0,1	10	4	50	70,098
0,1	10	4	60	72,3647
0,1	10	4	70	80,3859
0,1	10	4	80	75,1799
0,1	10	4	90	76,0784
0,1	10	4	100	75,3247
0,1	10	4	110	71,9626
0,1	10	4	120	75,7576
0,1	10	4	130	73,5135
0,1	10	4	140	73,5632
0,1	10	4	150	82,4242
0,1	10	4	160	79,3548
0,1	10	4	170	76,0274
0,1	10	4	180	72,8571
0,1	20	4	30	67,1545
0,1	20	4	40	70,5155
0,1	20	4	50	71,5686
0,1	20	4	60	72,3647
0,1	20	4	70	77,1704
0,1	20	4	80	74,1007
0,1	20	4	90	74,1176
0,1	20	4	100	80,0866
0,1	20	4	110	74,7664
0,1	20	4	120	71,7172
0,1	20	4	130	75,6757
0,1	20	4	140	74,1379
0,1	20	4	150	79,3939
0,1	20	4	160	79,3548
0,1	20	4	170	78,0822
0,1	20	4	180	73,5714
0,1	30	4	30	69,9187
0,1	30	4	40	70,3093
0,1	30	4	50	75
0,1	30	4	60	74,359
0,1	30	4	70	77,8135
0,1	30	4	80	76,259
0,1	30	4	90	75,6863
0,1	30	4	100	78,355
0,1	30	4	110	75,7009
0,1	30	4	120	74,7475
0,1	30	4	130	77,2973
0,1	30	4	140	74,1379
0,1	30	4	150	80
0,1	30	4	160	77,4194
0,1	30	4	170	76,7123
0,1	30	4	180	80,7143
0,1	40	4	30	71,0569
0,1	40	4	40	70,9278
0,1	40	4	50	73,5294
0,1	40	4	60	74,6439
0,1	40	4	70	78,135
0,1	40	4	80	72,6619
0,1	40	4	90	74,1176
0,1	40	4	100	76,6234
0,1	40	4	110	76,1682
0,1	40	4	120	74,2424
0,1	40	4	130	78,9189
0,1	40	4	140	78,1609
0,1	40	4	150	80,6061
0,1	40	4	160	77,4194
0,1	40	4	170	76,7123
0,1	40	4	180	81,4286
0,1	50	4	30	68,7805
0,1	50	4	40	70,3093
0,1	50	4	50	72,7941
0,1	50	4	60	75,2137
0,1	50	4	70	76,2058
0,1	50	4	80	76,259
0,1	50	4	90	74,902
0,1	50	4	100	76,1905
0,1	50	4	110	72,8972
0,1	50	4	120	74,2424
0,1	50	4	130	76,2162
0,1	50	4	140	71,2644
0,1	50	4	150	80,6061
0,1	50	4	160	78,7097
0,1	50	4	170	76,0274
0,1	50	4	180	75
0,1	10	5	30	67,1545
0,1	10	5	40	72,3711
0,1	10	5	50	71,0784
0,1	10	5	60	72,6496
0,1	10	5	70	80,0643
0,1	10	5	80	74,8201
0,1	10	5	90	74,902
0,1	10	5	100	75,3247
0,1	10	5	110	74,2991
0,1	10	5	120	75,2525
0,1	10	5	130	75,1351
0,1	10	5	140	66,6667
0,1	10	5	150	79,3939
0,1	10	5	160	78,7097
0,1	10	5	170	73,9726
0,1	10	5	180	74,2857
0,1	20	5	30	67,3171
0,1	20	5	40	70,1031
0,1	20	5	50	70,5882
0,1	20	5	60	72,0798
0,1	20	5	70	77,492
0,1	20	5	80	75,1799
0,1	20	5	90	73,7255
0,1	20	5	100	75,3247
0,1	20	5	110	72,8972
0,1	20	5	120	72,7273
0,1	20	5	130	78,9189
0,1	20	5	140	73,5632
0,1	20	5	150	79,3939
0,1	20	5	160	79,3548
0,1	20	5	170	73,9726
0,1	20	5	180	72,8571
0,1	30	5	30	69,7561
0,1	30	5	40	69,0722
0,1	30	5	50	71,5686
0,1	30	5	60	74,359
0,1	30	5	70	77,492
0,1	30	5	80	77,3381
0,1	30	5	90	74,1176
0,1	30	5	100	77,0563
0,1	30	5	110	73,8318
0,1	30	5	120	74,7475
0,1	30	5	130	76,2162
0,1	30	5	140	73,5632
0,1	30	5	150	80
0,1	30	5	160	78,7097
0,1	30	5	170	76,7123
0,1	30	5	180	78,5714
0,1	40	5	30	70,4065
0,1	40	5	40	69,6907
0,1	40	5	50	73,2843
0,1	40	5	60	71,7949
0,1	40	5	70	79,4212
0,1	40	5	80	75,1799
0,1	40	5	90	74,902
0,1	40	5	100	78,355
0,1	40	5	110	74,7664
0,1	40	5	120	74,2424
0,1	40	5	130	80,5405
0,1	40	5	140	73,5632
0,1	40	5	150	78,7879
0,1	40	5	160	79,3548
0,1	40	5	170	77,3973
0,1	40	5	180	78,5714
0,1	50	5	30	68,6179
0,1	50	5	40	70,1031
0,1	50	5	50	71,5686
0,1	50	5	60	73,2194
0,1	50	5	70	75,2412
0,1	50	5	80	77,3381
0,1	50	5	90	74,5098
0,1	50	5	100	77,9221
0,1	50	5	110	71,028
0,1	50	5	120	75,2525
0,1	50	5	130	75,6757
0,1	50	5	140	72,9885
0,1	50	5	150	80
0,1	50	5	160	78,7097
0,1	50	5	170	76,0274
0,1	50	5	180	75,7143
0,1	10	6	30	68,9431
0,1	10	6	40	71,134
0,1	10	6	50	71,8137
0,1	10	6	60	73,7892
0,1	10	6	70	78,135
0,1	10	6	80	76,6187
0,1	10	6	90	77,2549
0,1	10	6	100	77,4892
0,1	10	6	110	72,8972
0,1	10	6	120	74,7475
0,1	10	6	130	74,5946
0,1	10	6	140	73,5632
0,1	10	6	150	79,3939
0,1	10	6	160	80
0,1	10	6	170	77,3973
0,1	10	6	180	70,7143
0,1	20	6	30	68,1301
0,1	20	6	40	69,6907
0,1	20	6	50	71,8137
0,1	20	6	60	73,7892
0,1	20	6	70	78,135
0,1	20	6	80	74,8201
0,1	20	6	90	72,9412
0,1	20	6	100	76,6234
0,1	20	6	110	76,6355
0,1	20	6	120	74,7475
0,1	20	6	130	77,8378
0,1	20	6	140	72,4138
0,1	20	6	150	78,1818
0,1	20	6	160	82,5806
0,1	20	6	170	75,3425
0,1	20	6	180	75,7143
0,1	30	6	30	68,9431
0,1	30	6	40	69,4845
0,1	30	6	50	72,3039
0,1	30	6	60	73,2194
0,1	30	6	70	77,8135
0,1	30	6	80	74,8201
0,1	30	6	90	74,902
0,1	30	6	100	77,4892
0,1	30	6	110	75,7009
0,1	30	6	120	77,2727
0,1	30	6	130	78,3784
0,1	30	6	140	70,6897
0,1	30	6	150	78,7879
0,1	30	6	160	79,3548
0,1	30	6	170	78,7671
0,1	30	6	180	77,1429
0,1	40	6	30	69,7561
0,1	40	6	40	70,9278
0,1	40	6	50	73,0392
0,1	40	6	60	73,7892
0,1	40	6	70	77,8135
0,1	40	6	80	76,259
0,1	40	6	90	76,0784
0,1	40	6	100	74,4589
0,1	40	6	110	78,972
0,1	40	6	120	73,2323
0,1	40	6	130	75,6757
0,1	40	6	140	75,2874
0,1	40	6	150	76,3636
0,1	40	6	160	81,9355
0,1	40	6	170	73,9726
0,1	40	6	180	79,2857
0,1	50	6	30	68,9431
0,1	50	6	40	72,3711
0,1	50	6	50	73,5294
0,1	50	6	60	74,6439
0,1	50	6	70	75,8842
0,1	50	6	80	78,0576
0,1	50	6	90	74,5098
0,1	50	6	100	76,1905
0,1	50	6	110	74,2991
0,1	50	6	120	78,7879
0,1	50	6	130	75,1351
0,1	50	6	140	72,4138
0,1	50	6	150	77,5758
0,1	50	6	160	76,129
0,1	50	6	170	80,8219
0,1	50	6	180	77,8571
0,1	10	7	30	68,1301
0,1	10	7	40	69,8969
0,1	10	7	50	70,8333
0,1	10	7	60	72,6496
0,1	10	7	70	76,2058
0,1	10	7	80	75,5396
0,1	10	7	90	71,7647
0,1	10	7	100	76,1905
0,1	10	7	110	74,2991
0,1	10	7	120	76,2626
0,1	10	7	130	73,5135
0,1	10	7	140	78,1609
0,1	10	7	150	78,7879
0,1	10	7	160	80,6452
0,1	10	7	170	84,2466
0,1	10	7	180	77,8571
0,1	20	7	30	68,9431
0,1	20	7	40	69,6907
0,1	20	7	50	70,098
0,1	20	7	60	72,9345
0,1	20	7	70	77,8135
0,1	20	7	80	76,6187
0,1	20	7	90	74,1176
0,1	20	7	100	78,355
0,1	20	7	110	78,0374
0,1	20	7	120	73,2323
0,1	20	7	130	79,4595
0,1	20	7	140	71,8391
0,1	20	7	150	80,6061
0,1	20	7	160	76,129
0,1	20	7	170	74,6575
0,1	20	7	180	75,7143
0,1	30	7	30	69,1057
0,1	30	7	40	70,7216
0,1	30	7	50	70,098
0,1	30	7	60	74,6439
0,1	30	7	70	78,7781
0,1	30	7	80	77,6978
0,1	30	7	90	74,5098
0,1	30	7	100	78,355
0,1	30	7	110	78,972
0,1	30	7	120	75,7576
0,1	30	7	130	74,5946
0,1	30	7	140	75,2874
0,1	30	7	150	78,7879
0,1	30	7	160	78,0645
0,1	30	7	170	78,7671
0,1	30	7	180	77,1429
0,1	40	7	30	69,5935
0,1	40	7	40	70,9278
0,1	40	7	50	69,8529
0,1	40	7	60	74,9288
0,1	40	7	70	78,4566
0,1	40	7	80	71,9424
0,1	40	7	90	75,6863
0,1	40	7	100	78,7879
0,1	40	7	110	76,1682
0,1	40	7	120	75,7576
0,1	40	7	130	79,4595
0,1	40	7	140	72,9885
0,1	40	7	150	77,5758
0,1	40	7	160	76,7742
0,1	40	7	170	78,0822
0,1	40	7	180	82,8571
0,1	50	7	30	68,9431
0,1	50	7	40	71,134
0,1	50	7	50	71,5686
0,1	50	7	60	74,359
0,1	50	7	70	77,492
0,1	50	7	80	74,8201
0,1	50	7	90	74,1176
0,1	50	7	100	78,355
0,1	50	7	110	76,6355
0,1	50	7	120	76,2626
0,1	50	7	130	78,3784
0,1	50	7	140	73,5632
0,1	50	7	150	78,7879
0,1	50	7	160	78,7097
0,1	50	7	170	74,6575
0,1	50	7	180	75
0,1	10	8	30	68,4553
0,1	10	8	40	69,8969
0,1	10	8	50	68,8725
0,1	10	8	60	72,6496
0,1	10	8	70	77,8135
0,1	10	8	80	75,1799
0,1	10	8	90	75,6863
0,1	10	8	100	74,8918
0,1	10	8	110	77,5701
0,1	10	8	120	73,2323
0,1	10	8	130	76,7568
0,1	10	8	140	77,0115
0,1	10	8	150	78,1818
0,1	10	8	160	78,0645
0,1	10	8	170	76,7123
0,1	10	8	180	75
0,1	20	8	30	68,1301
0,1	20	8	40	68,866
0,1	20	8	50	71,5686
0,1	20	8	60	73,5043
0,1	20	8	70	76,8489
0,1	20	8	80	76,259
0,1	20	8	90	77,2549
0,1	20	8	100	77,4892
0,1	20	8	110	75,7009
0,1	20	8	120	75,7576
0,1	20	8	130	77,2973
0,1	20	8	140	71,8391
0,1	20	8	150	77,5758
0,1	20	8	160	74,8387
0,1	20	8	170	76,7123
0,1	20	8	180	78,5714
0,1	30	8	30	68,9431
0,1	30	8	40	71,134
0,1	30	8	50	70,5882
0,1	30	8	60	72,9345
0,1	30	8	70	77,8135
0,1	30	8	80	75,5396
0,1	30	8	90	74,902
0,1	30	8	100	75,7576
0,1	30	8	110	75,2336
0,1	30	8	120	72,7273
0,1	30	8	130	75,6757
0,1	30	8	140	75,2874
0,1	30	8	150	78,7879
0,1	30	8	160	76,129
0,1	30	8	170	77,3973
0,1	30	8	180	78,5714
0,1	40	8	30	69,7561
0,1	40	8	40	70,7216
0,1	40	8	50	70,8333
0,1	40	8	60	72,3647
0,1	40	8	70	76,8489
0,1	40	8	80	73,0216
0,1	40	8	90	78,8235
0,1	40	8	100	78,355
0,1	40	8	110	78,0374
0,1	40	8	120	76,7677
0,1	40	8	130	76,2162
0,1	40	8	140	74,1379
0,1	40	8	150	78,1818
0,1	40	8	160	79,3548
0,1	40	8	170	72,6027
0,1	40	8	180	75
0,1	50	8	30	68,2927
0,1	50	8	40	69,6907
0,1	50	8	50	72,3039
0,1	50	8	60	75,4986
0,1	50	8	70	78,135
0,1	50	8	80	74,1007
0,1	50	8	90	75,6863
0,1	50	8	100	77,9221
0,1	50	8	110	76,1682
0,1	50	8	120	78,7879
0,1	50	8	130	76,7568
0,1	50	8	140	71,2644
0,1	50	8	150	78,7879
0,1	50	8	160	77,4194
0,1	50	8	170	76,7123
0,1	50	8	180	75
0,1	10	9	30	68,4553
0,1	10	9	40	68,6598
0,1	10	9	50	69,8529
0,1	10	9	60	73,2194
0,1	10	9	70	76,2058
0,1	10	9	80	77,3381
0,1	10	9	90	76,8627
0,1	10	9	100	76,1905
0,1	10	9	110	73,3645
0,1	10	9	120	71,2121
0,1	10	9	130	77,8378
0,1	10	9	140	72,9885
0,1	10	9	150	78,1818
0,1	10	9	160	78,7097
0,1	10	9	170	78,7671
0,1	10	9	180	77,1429
0,1	20	9	30	69,5935
0,1	20	9	40	68,0412
0,1	20	9	50	69,8529
0,1	20	9	60	71,2251
0,1	20	9	70	75,8842
0,1	20	9	80	77,3381
0,1	20	9	90	76,0784
0,1	20	9	100	78,355
0,1	20	9	110	76,1682
0,1	20	9	120	76,2626
0,1	20	9	130	76,7568
0,1	20	9	140	74,1379
0,1	20	9	150	76,9697
0,1	20	9	160	76,129
0,1	20	9	170	73,2877
0,1	20	9	180	80
0,1	30	9	30	69,4309
0,1	30	9	40	69,4845
0,1	30	9	50	71,3235
0,1	30	9	60	72,0798
0,1	30	9	70	78,4566
0,1	30	9	80	76,259
0,1	30	9	90	74,902
0,1	30	9	100	75,7576
0,1	30	9	110	76,6355
0,1	30	9	120	74,7475
0,1	30	9	130	76,7568
0,1	30	9	140	73,5632
0,1	30	9	150	77,5758
0,1	30	9	160	80,6452
0,1	30	9	170	79,4521
0,1	30	9	180	77,8571
0,1	40	9	30	70,0813
0,1	40	9	40	71,134
0,1	40	9	50	69,1176
0,1	40	9	60	72,9345
0,1	40	9	70	78,7781
0,1	40	9	80	73,0216
0,1	40	9	90	76,0784
0,1	40	9	100	80,0866
0,1	40	9	110	76,6355
0,1	40	9	120	72,7273
0,1	40	9	130	77,8378
0,1	40	9	140	74,7126
0,1	40	9	150	76,9697
0,1	40	9	160	79,3548
0,1	40	9	170	72,6027
0,1	40	9	180	81,4286
0,1	50	9	30	69,4309
0,1	50	9	40	71,7526
0,1	50	9	50	69,1176
0,1	50	9	60	76,3533
0,1	50	9	70	78,4566
0,1	50	9	80	73,3813
0,1	50	9	90	75,2941
0,1	50	9	100	77,4892
0,1	50	9	110	73,8318
0,1	50	9	120	70,7071
0,1	50	9	130	77,8378
0,1	50	9	140	73,5632
0,1	50	9	150	76,3636
0,1	50	9	160	80
0,1	50	9	170	76,0274
0,1	50	9	180	76,4286
0,1	10	10	30	70,0813
0,1	10	10	40	69,8969
0,1	10	10	50	69,1176
0,1	10	10	60	73,2194
0,1	10	10	70	77,1704
0,1	10	10	80	75,8993
0,1	10	10	90	77,2549
0,1	10	10	100	76,6234
0,1	10	10	110	72,8972
0,1	10	10	120	73,2323
0,1	10	10	130	77,8378
0,1	10	10	140	72,4138
0,1	10	10	150	79,3939
0,1	10	10	160	77,4194
0,1	10	10	170	81,5068
0,1	10	10	180	75
0,1	20	10	30	69,9187
0,1	20	10	40	69,2784
0,1	20	10	50	69,6078
0,1	20	10	60	71,51
0,1	20	10	70	75,8842
0,1	20	10	80	76,6187
0,1	20	10	90	76,0784
0,1	20	10	100	78,7879
0,1	20	10	110	73,3645
0,1	20	10	120	77,2727
0,1	20	10	130	77,2973
0,1	20	10	140	72,4138
0,1	20	10	150	76,9697
0,1	20	10	160	75,4839
0,1	20	10	170	76,0274
0,1	20	10	180	72,1429
0,1	30	10	30	70,0813
0,1	30	10	40	69,8969
0,1	30	10	50	68,6275
0,1	30	10	60	73,2194
0,1	30	10	70	78,135
0,1	30	10	80	75,5396
0,1	30	10	90	73,7255
0,1	30	10	100	74,8918
0,1	30	10	110	78,0374
0,1	30	10	120	73,2323
0,1	30	10	130	74,5946
0,1	30	10	140	76,4368
0,1	30	10	150	80
0,1	30	10	160	77,4194
0,1	30	10	170	79,4521
0,1	30	10	180	75,7143
0,1	40	10	30	70,4065
0,1	40	10	40	69,8969
0,1	40	10	50	69,6078
0,1	40	10	60	73,7892
0,1	40	10	70	79,0997
0,1	40	10	80	72,6619
0,1	40	10	90	73,7255
0,1	40	10	100	77,9221
0,1	40	10	110	79,4393
0,1	40	10	120	75,7576
0,1	40	10	130	78,9189
0,1	40	10	140	73,5632
0,1	40	10	150	78,7879
0,1	40	10	160	79,3548
0,1	40	10	170	72,6027
0,1	40	10	180	76,4286
0,1	50	10	30	69,4309
0,1	50	10	40	71,3402
0,1	50	10	50	69,6078
0,1	50	10	60	75,4986
0,1	50	10	70	77,8135
0,1	50	10	80	74,4604
0,1	50	10	90	79,2157
0,1	50	10	100	78,355
0,1	50	10	110	77,5701
0,1	50	10	120	73,7374
0,1	50	10	130	77,2973
0,1	50	10	140	69,5402
0,1	50	10	150	79,3939
0,1	50	10	160	79,3548
0,1	50	10	170	75,3425
0,1	50	10	180	72,8571
0,2	10	1	30	69,1057
0,2	10	1	40	71,5464
0,2	10	1	50	71,8137
0,2	10	1	60	73,2194
0,2	10	1	70	78,135
0,2	10	1	80	74,1007
0,2	10	1	90	78,4314
0,2	10	1	100	74,4589
0,2	10	1	110	71,4953
0,2	10	1	120	72,2222
0,2	10	1	130	80,5405
0,2	10	1	140	71,2644
0,2	10	1	150	81,2121
0,2	10	1	160	77,4194
0,2	10	1	170	73,9726
0,2	10	1	180	75,7143
0,2	20	1	30	68,9431
0,2	20	1	40	70,7216
0,2	20	1	50	71,3235
0,2	20	1	60	74,6439
0,2	20	1	70	77,1704
0,2	20	1	80	75,1799
0,2	20	1	90	76,0784
0,2	20	1	100	75,3247
0,2	20	1	110	72,8972
0,2	20	1	120	74,7475
0,2	20	1	130	77,8378
0,2	20	1	140	79,3103
0,2	20	1	150	78,1818
0,2	20	1	160	77,4194
0,2	20	1	170	73,2877
0,2	20	1	180	77,8571
0,2	30	1	30	69,1057
0,2	30	1	40	70,7216
0,2	30	1	50	72,7941
0,2	30	1	60	73,5043
0,2	30	1	70	76,8489
0,2	30	1	80	74,1007
0,2	30	1	90	74,902
0,2	30	1	100	78,7879
0,2	30	1	110	75,2336
0,2	30	1	120	75,7576
0,2	30	1	130	80,5405
0,2	30	1	140	74,1379
0,2	30	1	150	76,9697
0,2	30	1	160	80,6452
0,2	30	1	170	78,7671
0,2	30	1	180	80,7143
0,2	40	1	30	70,2439
0,2	40	1	40	69,0722
0,2	40	1	50	69,1176
0,2	40	1	60	74,0741
0,2	40	1	70	77,1704
0,2	40	1	80	75,5396
0,2	40	1	90	75,2941
0,2	40	1	100	77,9221
0,2	40	1	110	77,1028
0,2	40	1	120	76,2626
0,2	40	1	130	77,8378
0,2	40	1	140	74,7126
0,2	40	1	150	76,3636
0,2	40	1	160	76,7742
0,2	40	1	170	74,6575
0,2	40	1	180	82,1429
0,2	50	1	30	69,2683
0,2	50	1	40	69,6907
0,2	50	1	50	70,8333
0,2	50	1	60	75,4986
0,2	50	1	70	74,9196
0,2	50	1	80	76,9784
0,2	50	1	90	76,0784
0,2	50	1	100	74,8918
0,2	50	1	110	74,7664
0,2	50	1	120	78,2828
0,2	50	1	130	77,8378
0,2	50	1	140	71,8391
0,2	50	1	150	81,8182
0,2	50	1	160	76,7742
0,2	50	1	170	78,7671
0,2	50	1	180	76,4286
0,2	10	2	30	68,1301
0,2	10	2	40	72,1649
0,2	10	2	50	71,5686
0,2	10	2	60	72,9345
0,2	10	2	70	78,7781
0,2	10	2	80	74,8201
0,2	10	2	90	79,2157
0,2	10	2	100	76,1905
0,2	10	2	110	72,4299
0,2	10	2	120	74,2424
0,2	10	2	130	70,8108
0,2	10	2	140	73,5632
0,2	10	2	150	80,6061
0,2	10	2	160	74,8387
0,2	10	2	170	72,6027
0,2	10	2	180	75
0,2	20	2	30	67,4797
0,2	20	2	40	71,7526
0,2	20	2	50	72,3039
0,2	20	2	60	73,2194
0,2	20	2	70	77,492
0,2	20	2	80	73,741
0,2	20	2	90	72,1569
0,2	20	2	100	77,9221
0,2	20	2	110	71,4953
0,2	20	2	120	72,2222
0,2	20	2	130	77,8378
0,2	20	2	140	74,1379
0,2	20	2	150	76,9697
0,2	20	2	160	80
0,2	20	2	170	76,7123
0,2	20	2	180	77,8571
0,2	30	2	30	68,7805
0,2	30	2	40	69,4845
0,2	30	2	50	72,7941
0,2	30	2	60	74,0741
0,2	30	2	70	75,5627
0,2	30	2	80	76,9784
0,2	30	2	90	76,8627
0,2	30	2	100	79,2208
0,2	30	2	110	74,2991
0,2	30	2	120	73,7374
0,2	30	2	130	80
0,2	30	2	140	71,2644
0,2	30	2	150	78,1818
0,2	30	2	160	78,7097
0,2	30	2	170	78,0822
0,2	30	2	180	79,2857
0,2	40	2	30	69,7561
0,2	40	2	40	70,1031
0,2	40	2	50	72,3039
0,2	40	2	60	74,0741
0,2	40	2	70	77,8135
0,2	40	2	80	73,741
0,2	40	2	90	76,8627
0,2	40	2	100	77,0563
0,2	40	2	110	75,7009
0,2	40	2	120	72,7273
0,2	40	2	130	78,3784
